Tiempo ,Entrada,ANGULO,POSICION
249.08,0.0,0.021,0.272
249.1,0.0,0.028,0.272
249.12,0.0,0.037,0.272
249.14,0.0,0.042,0.272
249.16,0.0,0.047,0.272
249.18,0.0,0.052,0.272
249.2,0.0,0.056,0.272
249.22,0.0,0.061,0.272
249.24,0.0,0.063,0.272
249.26,0.0,0.065,0.272
249.28,0.0,0.066,0.272
249.3,0.0,0.066,0.272
249.32,0.0,0.066,0.272
249.34,0.0,0.065,0.272
249.36,0.0,0.063,0.272
249.38,0.0,0.058,0.272
249.4,0.0,0.054,0.272
249.42,0.0,0.049,0.272
249.44,0.0,0.044,0.272
249.46,0.0,0.038,0.272
249.48,0.0,0.031,0.272
249.5,0.0,0.023,0.272
249.52,0.0,0.017,0.272
249.54,0.0,0.009,0.272
249.56,0.0,0.002,0.272
249.58,0.0,-0.007,0.272
249.6,0.0,-0.014,0.272
249.62,0.0,-0.021,0.272
249.64,0.0,-0.028,0.272
249.66,0.0,-0.035,0.272
249.68,0.0,-0.04,0.272
249.7,0.0,-0.045,0.272
249.72,0.0,-0.051,0.272
249.74,0.0,-0.054,0.272
249.76,0.0,-0.058,0.272
249.78,0.0,-0.059,0.272
249.8,0.0,-0.061,0.272
249.82,0.0,-0.061,0.272
249.84,0.0,-0.061,0.272
249.86,0.0,-0.061,0.272
249.88,0.0,-0.058,0.272
249.9,0.0,-0.054,0.272
249.92,0.0,-0.051,0.272
249.94,0.0,-0.045,0.272
249.96,0.0,-0.04,0.272
249.98,0.0,-0.035,0.272
250.0,0.0,-0.028,0.272
250.02,0.0,-0.021,0.272
250.04,0.0,-0.014,0.272
250.06,0.0,-0.007,0.272
250.08,0.0,0.002,0.272
250.1,0.0,0.009,0.272
250.12,0.0,0.017,0.272
250.14,0.0,0.023,0.272
250.16,0.0,0.03,0.272
250.18,0.0,0.037,0.272
250.2,0.0,0.044,0.272
250.22,0.0,0.049,0.272
250.24,0.0,0.052,0.272
250.26,0.0,0.056,0.272
250.28,0.0,0.061,0.272
250.3,0.0,0.063,0.272
250.32,0.0,0.065,0.272
250.34,0.0,0.065,0.272
250.36,0.0,0.065,0.272
250.38,0.0,0.065,0.272
250.4,0.0,0.063,0.272
250.42,0.0,0.059,0.272
250.44,0.0,0.056,0.272
250.46,0.0,0.051,0.272
250.48,0.0,0.047,0.272
250.5,0.0,0.042,0.272
250.52,0.0,0.035,0.272
250.54,0.0,0.028,0.272
250.56,0.0,0.021,0.272
250.58,0.0,0.014,0.272
250.6,0.0,0.007,0.272
250.62,0.0,-0.002,0.272
250.64,0.0,-0.009,0.272
250.66,0.0,-0.016,0.272
250.68,0.0,-0.023,0.272
250.7,0.0,-0.03,0.272
250.72,0.0,-0.037,0.272
250.74,0.0,-0.04,0.272
250.76,0.0,-0.045,0.272
250.78,0.0,-0.051,0.272
250.8,0.0,-0.054,0.272
250.82,0.0,-0.056,0.272
250.84,0.0,-0.059,0.272
250.86,0.0,-0.059,0.272
250.88,0.0,-0.059,0.272
250.9,0.0,-0.059,0.272
250.92,0.0,-0.058,0.272
250.94,0.0,-0.056,0.272
250.96,0.0,-0.052,0.272
250.98,0.0,-0.047,0.272
251.0,0.0,-0.042,0.272
251.02,0.0,-0.037,0.272
251.04,0.0,-0.031,0.272
251.06,0.0,-0.024,0.272
251.08,0.0,-0.017,0.272
251.1,0.0,-0.01,0.272
251.12,0.0,-0.003,0.272
251.14,0.0,0.005,0.272
251.16,0.0,0.012,0.272
251.18,0.0,0.019,0.272
251.2,0.0,0.024,0.272
251.22,0.0,0.033,0.272
251.24,0.0,0.038,0.272
251.26,0.0,0.044,0.272
251.28,0.0,0.049,0.272
251.3,0.0,0.052,0.272
251.32,0.0,0.056,0.272
251.34,0.0,0.059,0.272
251.36,0.0,0.061,0.272
251.38,0.0,0.063,0.272
251.4,0.0,0.063,0.272
251.42,0.0,0.063,0.272
251.44,0.0,0.063,0.272
251.46,0.0,0.061,0.272
251.48,0.0,0.058,0.272
251.5,0.0,0.052,0.272
251.52,0.0,0.049,0.272
251.54,0.0,0.044,0.272
251.56,0.0,0.038,0.272
251.58,0.0,0.031,0.272
251.6,0.0,0.024,0.272
251.62,0.0,0.017,0.272
251.64,0.0,0.01,0.272
251.66,0.0,0.003,0.272
251.68,0.0,-0.003,0.272
251.7,0.0,-0.01,0.272
251.72,0.0,-0.017,0.272
251.74,0.0,-0.024,0.272
251.76,0.0,-0.031,0.272
251.78,0.0,-0.037,0.272
251.8,0.0,-0.042,0.272
251.82,0.0,-0.047,0.272
251.84,0.0,-0.051,0.272
251.86,0.0,-0.054,0.272
251.88,0.0,-0.056,0.272
251.9,0.0,-0.058,0.272
251.92,0.0,-0.058,0.272
251.94,0.0,-0.058,0.272
251.96,0.0,-0.058,0.272
251.98,0.0,-0.056,0.272
252.0,0.0,-0.052,0.272
252.02,0.0,-0.049,0.272
252.04,0.0,-0.045,0.272
252.06,0.0,-0.04,0.272
252.08,0.0,-0.035,0.272
252.1,0.0,-0.028,0.272
252.12,0.0,-0.021,0.272
252.14,0.0,-0.014,0.272
252.16,0.0,-0.007,0.272
252.18,0.0,-0.0,0.272
252.2,0.0,0.007,0.272
252.22,0.0,0.014,0.272
252.24,0.0,0.021,0.272
252.26,0.0,0.028,0.272
252.28,0.0,0.033,0.272
252.3,0.0,0.04,0.272
252.32,0.0,0.045,0.272
252.34,0.0,0.049,0.272
252.36,0.0,0.052,0.272
252.38,0.0,0.056,0.272
252.4,0.0,0.059,0.272
252.42,0.0,0.061,0.272
252.44,0.0,0.061,0.272
252.46,0.0,0.061,0.272
252.48,0.0,0.061,0.272
252.5,0.0,0.061,0.272
252.52,0.0,0.058,0.272
252.54,0.0,0.054,0.272
252.56,0.0,0.051,0.272
252.58,0.0,0.045,0.272
252.6,0.0,0.04,0.272
252.62,0.0,0.035,0.272
252.64,0.0,0.028,0.272
252.66,0.0,0.021,0.272
252.68,0.0,0.016,0.272
252.7,0.0,0.009,0.272
252.72,0.0,-0.0,0.272
252.74,0.0,-0.007,0.272
252.76,0.0,-0.012,0.272
252.78,0.0,-0.019,0.272
252.8,0.0,-0.026,0.272
252.82,0.0,-0.033,0.272
252.84,0.0,-0.038,0.272
252.86,0.0,-0.042,0.272
252.88,0.0,-0.047,0.272
252.9,0.0,-0.051,0.272
252.92,0.0,-0.052,0.272
252.94,0.0,-0.056,0.272
252.96,0.0,-0.056,0.272
252.98,0.0,-0.056,0.272
253.0,0.0,-0.056,0.272
253.02,0.0,-0.056,0.272
253.04,0.0,-0.054,0.272
253.06,0.0,-0.051,0.272
253.08,0.0,-0.045,0.272
253.1,0.0,-0.042,0.272
253.12,0.0,-0.037,0.272
253.14,0.0,-0.031,0.272
253.16,0.0,-0.024,0.272
253.18,0.0,-0.019,0.272
253.2,0.0,-0.012,0.272
253.22,0.0,-0.005,0.272
253.24,0.0,0.002,0.272
253.26,0.0,0.009,0.272
253.28,0.0,0.016,0.272
253.3,0.0,0.023,0.272
253.32,0.0,0.03,0.272
253.34,0.0,0.035,0.272
253.36,0.0,0.04,0.272
253.38,0.0,0.045,0.272
253.4,0.0,0.049,0.272
253.42,0.0,0.052,0.272
253.44,0.0,0.056,0.272
253.46,0.0,0.058,0.272
253.48,0.0,0.059,0.272
253.5,0.0,0.061,0.272
253.52,0.0,0.061,0.272
253.54,0.0,0.061,0.272
253.56,0.0,0.058,0.272
253.58,0.0,0.056,0.272
253.6,0.0,0.051,0.272
253.62,0.0,0.047,0.272
253.64,0.0,0.044,0.272
253.66,0.0,0.038,0.272
253.68,0.0,0.031,0.272
253.7,0.0,0.024,0.272
253.72,0.0,0.019,0.272
253.74,0.0,0.012,0.272
253.76,0.0,0.005,0.272
253.78,0.0,-0.002,0.272
253.8,0.0,-0.009,0.272
253.82,0.0,-0.016,0.272
253.84,0.0,-0.021,0.272
253.86,0.0,-0.028,0.272
253.88,0.0,-0.033,0.272
253.9,0.0,-0.038,0.272
253.92,0.0,-0.042,0.272
253.94,0.0,-0.047,0.272
253.96,0.0,-0.049,0.272
253.98,0.0,-0.052,0.272
254.0,0.0,-0.054,0.272
254.02,0.0,-0.054,0.272
254.04,0.0,-0.056,0.272
254.06,0.0,-0.056,0.272
254.08,0.0,-0.054,0.272
254.1,0.0,-0.051,0.272
254.12,0.0,-0.047,0.272
254.14,0.0,-0.044,0.272
254.16,0.0,-0.038,0.272
254.18,0.0,-0.035,0.272
254.2,0.0,-0.028,0.272
254.22,0.0,-0.021,0.272
254.24,0.0,-0.016,0.272
254.26,0.0,-0.009,0.272
254.28,0.0,-0.002,0.272
254.3,0.0,0.005,0.272
254.32,0.0,0.012,0.272
254.34,0.0,0.017,0.272
254.36,0.0,0.024,0.272
254.38,0.0,0.03,0.272
254.4,0.0,0.037,0.272
254.42,0.0,0.042,0.272
254.44,0.0,0.045,0.272
254.46,0.0,0.049,0.272
254.48,0.0,0.052,0.272
254.5,0.0,0.056,0.272
254.52,0.0,0.058,0.272
254.54,0.0,0.058,0.272
254.56,0.0,0.058,0.272
254.58,0.0,0.058,0.272
254.6,0.0,0.058,0.272
254.62,0.0,0.056,0.272
254.64,0.0,0.052,0.272
254.66,0.0,0.049,0.272
254.68,0.0,0.045,0.272
254.7,0.0,0.04,0.272
254.72,0.0,0.035,0.272
254.74,0.0,0.028,0.272
254.76,0.0,0.023,0.272
254.78,0.0,0.016,0.272
254.8,0.0,0.009,0.272
254.82,0.0,0.002,0.272
254.84,0.0,-0.005,0.272
254.86,0.0,-0.01,0.272
254.88,0.0,-0.017,0.272
254.9,0.0,-0.023,0.272
254.92,0.0,-0.03,0.272
254.94,0.0,-0.035,0.272
254.96,0.0,-0.038,0.272
254.98,0.0,-0.044,0.272
255.0,0.0,-0.047,0.272
255.02,0.0,-0.049,0.272
255.04,0.0,-0.051,0.272
255.06,0.0,-0.052,0.272
255.08,0.0,-0.054,0.272
255.1,0.0,-0.054,0.272
255.12,0.0,-0.054,0.272
255.14,0.0,-0.051,0.272
255.16,0.0,-0.049,0.272
255.18,0.0,-0.045,0.272
255.2,0.0,-0.04,0.272
255.22,0.0,-0.037,0.272
255.24,0.0,-0.031,0.272
255.26,0.0,-0.026,0.272
255.28,0.0,-0.019,0.272
255.3,0.0,-0.012,0.272
255.32,0.0,-0.007,0.272
255.34,0.0,-0.0,0.272
255.36,0.0,0.007,0.272
255.38,0.0,0.014,0.272
255.4,0.0,0.019,0.272
255.42,0.0,0.026,0.272
255.44,0.0,0.033,0.272
255.46,0.0,0.037,0.272
255.48,0.0,0.042,0.272
255.5,0.0,0.045,0.272
255.52,0.0,0.049,0.272
255.54,0.0,0.052,0.272
255.56,0.0,0.054,0.272
255.58,0.0,0.056,0.272
255.6,0.0,0.058,0.272
255.62,0.0,0.058,0.272
255.64,0.0,0.058,0.272
255.66,0.0,0.056,0.272
255.68,0.0,0.052,0.272
255.7,0.0,0.051,0.272
255.72,0.0,0.045,0.272
255.74,0.0,0.042,0.272
255.76,0.0,0.037,0.272
255.78,0.0,0.031,0.272
255.8,0.0,0.024,0.272
255.82,0.0,0.019,0.272
255.84,0.0,0.014,0.272
255.86,0.0,0.007,0.272
255.88,0.0,-0.0,0.272
255.9,0.0,-0.007,0.272
255.92,0.0,-0.012,0.272
255.94,0.0,-0.019,0.272
255.96,0.0,-0.024,0.272
255.98,0.0,-0.031,0.272
256.0,0.0,-0.035,0.272
256.02,0.0,-0.04,0.272
256.04,0.0,-0.044,0.272
256.06,0.0,-0.047,0.272
256.08,0.0,-0.049,0.272
256.1,0.0,-0.051,0.272
256.12,0.0,-0.051,0.272
256.14,0.0,-0.051,0.272
256.16,0.0,-0.051,0.272
256.18,0.0,-0.051,0.272
256.2,0.0,-0.049,0.272
256.22,0.0,-0.045,0.272
256.24,0.0,-0.042,0.272
256.26,0.0,-0.038,0.272
256.28,0.0,-0.033,0.272
256.3,0.0,-0.028,0.272
256.32,0.0,-0.021,0.272
256.34,0.0,-0.016,0.272
256.36,0.0,-0.01,0.272
256.38,0.0,-0.003,0.272
256.4,0.0,0.003,0.272
256.42,0.0,0.01,0.272
256.44,0.0,0.016,0.272
256.46,0.0,0.021,0.272
256.48,0.0,0.028,0.272
256.5,0.0,0.033,0.272
256.52,0.0,0.038,0.272
256.54,0.0,0.044,0.272
256.56,0.0,0.047,0.272
256.58,0.0,0.049,0.272
256.6,0.0,0.052,0.272
256.62,0.0,0.054,0.272
256.64,0.0,0.054,0.272
256.66,0.0,0.056,0.272
256.68,0.0,0.056,0.272
256.7,0.0,0.056,0.272
256.72,0.0,0.052,0.272
256.74,0.0,0.051,0.272
256.76,0.0,0.047,0.272
256.78,0.0,0.044,0.272
256.8,0.0,0.04,0.272
256.82,0.0,0.035,0.272
256.84,0.0,0.028,0.272
256.86,0.0,0.023,0.272
256.88,0.0,0.017,0.272
256.9,0.0,0.01,0.272
256.92,0.0,0.003,0.272
256.94,0.0,-0.003,0.272
256.96,0.0,-0.009,0.272
256.98,0.0,-0.014,0.272
257.0,0.0,-0.021,0.272
257.02,0.0,-0.026,0.272
257.04,0.0,-0.031,0.272
257.06,0.0,-0.037,0.272
257.08,0.0,-0.04,0.272
257.1,0.0,-0.044,0.272
257.12,0.0,-0.045,0.272
257.14,0.0,-0.049,0.272
257.16,0.0,-0.049,0.272
257.18,0.0,-0.051,0.272
257.2,0.0,-0.051,0.272
257.22,0.0,-0.051,0.272
257.24,0.0,-0.049,0.272
257.26,0.0,-0.047,0.272
257.28,0.0,-0.044,0.272
257.3,0.0,-0.038,0.272
257.32,0.0,-0.035,0.272
257.34,0.0,-0.031,0.272
257.36,0.0,-0.024,0.272
257.38,0.0,-0.019,0.272
257.4,0.0,-0.012,0.272
257.42,0.0,-0.007,0.272
257.44,0.0,-0.002,0.272
257.46,0.0,0.005,0.272
257.48,0.0,0.012,0.272
257.5,0.0,0.017,0.272
257.52,0.0,0.023,0.272
257.54,0.0,0.03,0.272
257.56,0.0,0.035,0.272
257.58,0.0,0.038,0.272
257.6,0.0,0.044,0.272
257.62,0.0,0.047,0.272
257.64,0.0,0.049,0.272
257.66,0.0,0.051,0.272
257.68,0.0,0.052,0.272
257.7,0.0,0.054,0.272
257.72,0.0,0.054,0.272
257.74,0.0,0.054,0.272
257.76,0.0,0.052,0.272
257.78,0.0,0.051,0.272
257.8,0.0,0.049,0.272
257.82,0.0,0.045,0.272
257.84,0.0,0.04,0.272
257.86,0.0,0.037,0.272
257.88,0.0,0.031,0.272
257.9,0.0,0.024,0.272
257.92,0.0,0.019,0.272
257.94,0.0,0.014,0.272
257.96,0.0,0.009,0.272
257.98,0.0,0.002,0.272
258.0,0.0,-0.005,0.272
258.02,0.0,-0.01,0.272
258.04,0.0,-0.016,0.272
258.06,0.0,-0.023,0.272
258.08,0.0,-0.028,0.272
258.1,0.0,-0.033,0.272
258.12,0.0,-0.037,0.272
258.14,0.0,-0.04,0.272
258.16,0.0,-0.044,0.272
258.18,0.0,-0.045,0.272
258.2,0.0,-0.047,0.272
258.22,0.0,-0.049,0.272
258.24,0.0,-0.049,0.272
258.26,0.0,-0.049,0.272
258.28,0.0,-0.049,0.272
258.3,0.0,-0.047,0.272
258.32,0.0,-0.044,0.272
258.34,0.0,-0.04,0.272
258.36,0.0,-0.037,0.272
258.38,0.0,-0.033,0.272
258.4,0.0,-0.028,0.272
258.42,0.0,-0.021,0.272
258.44,0.0,-0.016,0.272
258.46,0.0,-0.01,0.272
258.48,0.0,-0.005,0.272
258.5,0.0,0.002,0.272
258.52,0.0,0.009,0.272
258.54,0.0,0.014,0.272
258.56,0.0,0.019,0.272
258.58,0.0,0.024,0.272
258.6,0.0,0.03,0.272
258.62,0.0,0.035,0.272
258.64,0.0,0.04,0.272
258.66,0.0,0.044,0.272
258.68,0.0,0.047,0.272
258.7,0.0,0.049,0.272
258.72,0.0,0.051,0.272
258.74,0.0,0.052,0.272
258.76,0.0,0.052,0.272
258.78,0.0,0.052,0.272
258.8,0.0,0.052,0.272
258.82,0.0,0.051,0.272
258.84,0.0,0.049,0.272
258.86,0.0,0.045,0.272
258.88,0.0,0.042,0.272
258.9,0.0,0.038,0.272
258.92,0.0,0.033,0.272
258.94,0.0,0.028,0.272
258.96,0.0,0.023,0.272
258.98,0.0,0.017,0.272
259.0,0.0,0.01,0.272
259.02,0.0,0.005,0.272
259.04,0.0,-0.002,0.272
259.06,0.0,-0.007,0.272
259.08,0.0,-0.012,0.272
259.1,0.0,-0.017,0.272
259.12,0.0,-0.023,0.272
259.14,0.0,-0.03,0.272
259.16,0.0,-0.033,0.272
259.18,0.0,-0.037,0.272
259.2,0.0,-0.04,0.272
259.22,0.0,-0.044,0.272
259.24,0.0,-0.045,0.272
259.26,0.0,-0.047,0.272
259.28,0.0,-0.047,0.272
259.3,0.0,-0.047,0.272
259.32,0.0,-0.047,0.272
259.34,0.0,-0.047,0.272
259.36,0.0,-0.044,0.272
259.38,0.0,-0.042,0.272
259.4,0.0,-0.038,0.272
259.42,0.0,-0.035,0.272
259.44,0.0,-0.03,0.272
259.46,0.0,-0.024,0.272
259.48,0.0,-0.019,0.272
259.5,0.0,-0.014,0.272
259.52,0.0,-0.007,0.272
259.54,0.0,-0.002,0.272
259.56,0.0,0.005,0.272
259.58,0.0,0.01,0.272
259.6,0.0,0.016,0.272
259.62,0.0,0.021,0.272
259.64,0.0,0.026,0.272
259.66,0.0,0.031,0.272
259.68,0.0,0.037,0.272
259.7,0.0,0.04,0.272
259.72,0.0,0.044,0.272
259.74,0.0,0.045,0.272
259.76,0.0,0.049,0.272
259.78,0.0,0.051,0.272
259.8,0.0,0.051,0.272
259.82,0.0,0.051,0.272
259.84,0.0,0.051,0.272
259.86,0.0,0.051,0.272
259.88,0.0,0.049,0.272
259.9,0.0,0.045,0.272
259.92,0.0,0.044,0.272
259.94,0.0,0.04,0.272
259.96,0.0,0.035,0.272
259.98,0.0,0.03,0.272
260.0,0.0,0.024,0.272
260.02,0.0,0.019,0.272
260.04,0.0,0.014,0.272
260.06,0.0,0.009,0.272
260.08,0.0,0.002,0.272
260.1,0.0,-0.003,0.272
260.12,0.0,-0.009,0.272
260.14,0.0,-0.014,0.272
260.16,0.0,-0.019,0.272
260.18,0.0,-0.026,0.272
260.2,0.0,-0.03,0.272
260.22,0.0,-0.035,0.272
260.24,0.0,-0.038,0.272
260.26,0.0,-0.04,0.272
260.28,0.0,-0.042,0.272
260.3,0.0,-0.044,0.272
260.32,0.0,-0.045,0.272
260.34,0.0,-0.045,0.272
260.36,0.0,-0.045,0.272
260.38,0.0,-0.045,0.272
260.4,0.0,-0.044,0.272
260.42,0.0,-0.042,0.272
260.44,0.0,-0.038,0.272
260.46,0.0,-0.035,0.272
260.48,0.0,-0.031,0.272
260.5,0.0,-0.026,0.272
260.52,0.0,-0.021,0.272
260.54,0.0,-0.016,0.272
260.56,0.0,-0.01,0.272
260.58,0.0,-0.005,0.272
260.6,0.0,-0.0,0.272
260.62,0.0,0.007,0.272
260.64,0.0,0.012,0.272
260.66,0.0,0.017,0.272
260.68,0.0,0.023,0.272
260.7,0.0,0.028,0.272
260.72,0.0,0.033,0.272
260.74,0.0,0.037,0.272
260.76,0.0,0.04,0.272
260.78,0.0,0.044,0.272
260.8,0.0,0.045,0.272
260.82,0.0,0.047,0.272
260.84,0.0,0.049,0.272
260.86,0.0,0.049,0.272
260.88,0.0,0.049,0.272
260.9,0.0,0.049,0.272
260.92,0.0,0.049,0.272
260.94,0.0,0.047,0.272
260.96,0.0,0.044,0.272
260.98,0.0,0.04,0.272
261.0,0.0,0.037,0.272
261.02,0.0,0.033,0.272
261.04,0.0,0.028,0.272
261.06,0.0,0.023,0.272
261.08,0.0,0.017,0.272
261.1,0.0,0.012,0.272
261.12,0.0,0.005,0.272
261.14,0.0,-0.0,0.272
261.16,0.0,-0.005,0.272
261.18,0.0,-0.01,0.272
261.2,0.0,-0.016,0.272
261.22,0.0,-0.021,0.272
261.24,0.0,-0.026,0.272
261.26,0.0,-0.031,0.272
261.28,0.0,-0.035,0.272
261.3,0.0,-0.038,0.272
261.32,0.0,-0.04,0.272
261.34,0.0,-0.042,0.272
261.36,0.0,-0.044,0.272
261.38,0.0,-0.044,0.272
261.4,0.0,-0.044,0.272
261.42,0.0,-0.044,0.272
261.44,0.0,-0.044,0.272
261.46,0.0,-0.042,0.272
261.48,0.0,-0.038,0.272
261.5,0.0,-0.037,0.272
261.52,0.0,-0.033,0.272
261.54,0.0,-0.028,0.272
261.56,0.0,-0.023,0.272
261.58,0.0,-0.019,0.272
261.6,0.0,-0.012,0.272
261.62,0.0,-0.009,0.272
261.64,0.0,-0.003,0.272
261.66,0.0,0.003,0.272
261.68,0.0,0.009,0.272
261.7,0.0,0.014,0.272
261.72,0.0,0.019,0.272
261.74,0.0,0.024,0.272
261.76,0.0,0.03,0.272
261.78,0.0,0.033,0.272
261.8,0.0,0.038,0.272
261.82,0.0,0.042,0.272
261.84,0.0,0.044,0.272
261.86,0.0,0.045,0.272
261.88,0.0,0.047,0.272
261.9,0.0,0.047,0.272
261.92,0.0,0.049,0.272
261.94,0.0,0.049,0.272
261.96,0.0,0.047,0.272
261.98,0.0,0.045,0.272
262.0,0.0,0.044,0.272
262.02,0.0,0.042,0.272
262.04,0.0,0.038,0.272
262.06,0.0,0.033,0.272
262.08,0.0,0.03,0.272
262.1,0.0,0.024,0.272
262.12,0.0,0.019,0.272
262.14,0.0,0.014,0.272
262.16,0.0,0.009,0.272
262.18,0.0,0.003,0.272
262.2,0.0,-0.003,0.272
262.22,0.0,-0.009,0.272
262.24,0.0,-0.012,0.272
262.26,0.0,-0.017,0.272
262.28,0.0,-0.023,0.272
262.3,0.0,-0.028,0.272
262.32,0.0,-0.031,0.272
262.34,0.0,-0.035,0.272
262.36,0.0,-0.038,0.272
262.38,0.0,-0.04,0.272
262.4,0.0,-0.042,0.272
262.42,0.0,-0.042,0.272
262.44,0.0,-0.044,0.272
262.46,0.0,-0.044,0.272
262.48,0.0,-0.044,0.272
262.5,0.0,-0.042,0.272
262.52,0.0,-0.04,0.272
262.54,0.0,-0.037,0.272
262.56,0.0,-0.033,0.272
262.58,0.0,-0.03,0.272
262.6,0.0,-0.026,0.272
262.62,0.0,-0.021,0.272
262.64,0.0,-0.016,0.272
262.66,0.0,-0.01,0.272
262.68,0.0,-0.005,0.272
262.7,0.0,-0.0,0.272
262.72,0.0,0.005,0.272
262.74,0.0,0.01,0.272
262.76,0.0,0.017,0.272
262.78,0.0,0.021,0.272
262.8,0.0,0.026,0.272
262.82,0.0,0.03,0.272
262.84,0.0,0.035,0.272
262.86,0.0,0.038,0.272
262.88,0.0,0.042,0.272
262.9,0.0,0.044,0.272
262.92,0.0,0.045,0.272
262.94,0.0,0.045,0.272
262.96,0.0,0.047,0.272
262.98,0.0,0.047,0.272
263.0,0.0,0.047,0.272
263.02,0.0,0.045,0.272
263.04,0.0,0.044,0.272
263.06,0.0,0.042,0.272
263.08,0.0,0.038,0.272
263.1,0.0,0.035,0.272
263.12,0.0,0.031,0.272
263.14,0.0,0.026,0.272
263.16,0.0,0.021,0.272
263.18,0.0,0.017,0.272
263.2,0.0,0.012,0.272
263.22,0.0,0.007,0.272
263.24,0.0,-0.0,0.272
263.26,0.0,-0.005,0.272
263.28,0.0,-0.01,0.272
263.3,0.0,-0.014,0.272
263.32,0.0,-0.019,0.272
263.34,0.0,-0.024,0.272
263.36,0.0,-0.028,0.272
263.38,0.0,-0.031,0.272
263.4,0.0,-0.035,0.272
263.42,0.0,-0.038,0.272
263.44,0.0,-0.038,0.272
263.46,0.0,-0.04,0.272
263.48,0.0,-0.042,0.272
263.5,0.0,-0.042,0.272
263.52,0.0,-0.042,0.272
263.54,0.0,-0.042,0.272
263.56,0.0,-0.04,0.272
263.58,0.0,-0.037,0.272
263.6,0.0,-0.035,0.272
263.62,0.0,-0.031,0.272
263.64,0.0,-0.028,0.272
263.66,0.0,-0.023,0.272
263.68,0.0,-0.017,0.272
263.7,0.0,-0.012,0.272
263.72,0.0,-0.009,0.272
263.74,0.0,-0.003,0.272
263.76,0.0,0.002,0.272
263.78,0.0,0.009,0.272
263.8,0.0,0.014,0.272
263.82,0.0,0.017,0.272
263.84,0.0,0.023,0.272
263.86,0.0,0.026,0.272
263.88,0.0,0.031,0.272
263.9,0.0,0.035,0.272
263.92,0.0,0.038,0.272
263.94,0.0,0.04,0.272
263.96,0.0,0.044,0.272
263.98,0.0,0.044,0.272
264.0,0.0,0.045,0.272
264.02,0.0,0.045,0.272
264.04,0.0,0.045,0.272
264.06,0.0,0.045,0.272
264.08,0.0,0.044,0.272
264.1,0.0,0.042,0.272
264.12,0.0,0.04,0.272
264.14,0.0,0.037,0.272
264.16,0.0,0.033,0.272
264.18,0.0,0.028,0.272
264.2,0.0,0.023,0.272
264.22,0.0,0.019,0.272
264.24,0.0,0.014,0.272
264.26,0.0,0.009,0.272
264.28,0.0,0.003,0.272
264.3,0.0,-0.002,0.272
264.32,0.0,-0.007,0.272
264.34,0.0,-0.012,0.272
264.36,0.0,-0.016,0.272
264.38,0.0,-0.021,0.272
264.4,0.0,-0.026,0.272
264.42,0.0,-0.03,0.272
264.44,0.0,-0.033,0.272
264.46,0.0,-0.035,0.272
264.48,0.0,-0.037,0.272
264.5,0.0,-0.038,0.272
264.52,0.0,-0.04,0.272
264.54,0.0,-0.04,0.272
264.56,0.0,-0.04,0.272
264.58,0.0,-0.04,0.272
264.6,0.0,-0.038,0.272
264.62,0.0,-0.038,0.272
264.64,0.0,-0.035,0.272
264.66,0.0,-0.031,0.272
264.68,0.0,-0.028,0.272
264.7,0.0,-0.024,0.272
264.72,0.0,-0.019,0.272
264.74,0.0,-0.016,0.272
264.76,0.0,-0.01,0.272
264.78,0.0,-0.005,0.272
264.8,0.0,-0.0,0.272
264.82,0.0,0.005,0.272
264.84,0.0,0.01,0.272
264.86,0.0,0.016,0.272
264.88,0.0,0.019,0.272
264.9,0.0,0.024,0.272
264.92,0.0,0.028,0.272
264.94,0.0,0.031,0.272
264.96,0.0,0.035,0.272
264.98,0.0,0.038,0.272
265.0,0.0,0.04,0.272
265.02,0.0,0.042,0.272
265.04,0.0,0.044,0.272
265.06,0.0,0.044,0.272
265.08,0.0,0.044,0.272
265.1,0.0,0.044,0.272
265.12,0.0,0.044,0.272
265.14,0.0,0.042,0.272
265.16,0.0,0.04,0.272
265.18,0.0,0.037,0.272
265.2,0.0,0.033,0.272
265.22,0.0,0.03,0.272
265.24,0.0,0.024,0.272
265.26,0.0,0.021,0.272
265.28,0.0,0.016,0.272
265.3,0.0,0.012,0.272
265.32,0.0,0.007,0.272
265.34,0.0,0.002,0.272
265.36,0.0,-0.003,0.272
265.38,0.0,-0.009,0.272
265.4,0.0,-0.014,0.272
265.42,0.0,-0.017,0.272
265.44,0.0,-0.021,0.272
265.46,0.0,-0.026,0.272
265.48,0.0,-0.03,0.272
265.5,0.0,-0.033,0.272
265.52,0.0,-0.035,0.272
265.54,0.0,-0.037,0.272
265.56,0.0,-0.038,0.272
265.58,0.0,-0.038,0.272
265.6,0.0,-0.038,0.272
265.62,0.0,-0.038,0.272
265.64,0.0,-0.038,0.272
265.66,0.0,-0.038,0.272
265.68,0.0,-0.035,0.272
265.7,0.0,-0.033,0.272
265.72,0.0,-0.03,0.272
265.74,0.0,-0.026,0.272
265.76,0.0,-0.021,0.272
265.78,0.0,-0.017,0.272
265.8,0.0,-0.012,0.272
265.82,0.0,-0.009,0.272
265.84,0.0,-0.003,0.272
265.86,0.0,0.002,0.272
265.88,0.0,0.007,0.272
265.9,0.0,0.012,0.272
265.92,0.0,0.017,0.272
265.94,0.0,0.021,0.272
265.96,0.0,0.024,0.272
265.98,0.0,0.028,0.272
266.0,0.0,0.033,0.272
